ano,id_estacao,precipitacao_total_anual,radiacao_global_media,temperatura_bulbo_media,vento_velocidade_media
2004,A406,826.60000000000446,1018.5097847358127,23.594466918961274,2.865762004175354
2004,A407,955.40000000000771,1197.0807560137441,20.707204940530684,2.7490792634107288
2004,A408,775.80000000000121,1334.9427135678384,24.926893070215673,2.1907755851307962
2004,A409,1318.600000000007,1172.0507317073182,26.258056032018235,3.3826415094339737
2004,A410,2024.8000000000154,1080.5042868277485,23.450440050291387,2.5259259259259306
2004,A412,929.00000000000682,1095.2077922077924,24.071570872452483,2.779665674376
2004,A502,2104.400000000006,1171.087592055341,18.424629032258078,2.4176708349122231
2004,A505,1949.800000000007,17296.393598615974,20.939146974063384,2.74180979827088
2004,A506,1105.0000000000055,17238.542209873929,22.474446494464953,2.0842020295203003
2004,A507,505.99999999999966,1502.8359073359065,23.591081703107012,2.1157043879907653
2004,A508,1034.2000000000039,16616.539154687827,24.339582371942726,1.97786109829257
2004,A509,75.4,1280.235955056178,16.921212121212108,1.7275510204081637
2004,A601,644.60000000000173,1049.5670475684315,23.932538987208531,1.892903451901176
2004,A602,1078.0000000000045,1138.1281451141042,22.09143120747326,3.2956747404844382
2004,A603,491.39999999999952,688.6292500000003,24.094040697674384,1.0119424460431667
2004,A604,199.59999999999994,1450.7799043062196,25.655124653739602,2.1666666666666665
2004,A702,1259.4000000000015,1426.7184054283341,23.327060313075446,3.6593692449355348
2004,A703,,,,
2004,A704,236.39999999999992,1641.0734917733087,26.348922413793126,1.6633225458468175
2004,A705,609.20000000000027,1495.4213687150834,23.045553398058235,1.289669902912622
2004,A706,200.60000000000014,1102.1445783132538,16.061449752883021,1.8823723228995035
2004,A707,103.2,1683.555533199195,25.219633774160737,2.1939979654120054
2004,A708,1755.0000000000055,1439.1125539257985,21.522475008617672,2.2773845093082024
2004,A709,,,,
2004,A801,854.400000000001,1264.9260799260774,19.6777975133215,1.6520619210760039
2004,A802,215.60000000000005,1532.7344669718775,22.200298284861979,4.929045488441461
2004,A803,1083.2000000000021,1313.7489938572326,18.981237686869964,2.2424267006605674
2004,A804,1091.6000000000015,1350.5066197765859,17.441372093023361,3.1859851128169328
2004,A805,207.39999999999989,1663.1758147512878,23.298075834748207,3.3827956989247268
2004,A806,1051.6000000000031,1176.8308759757185,20.893518941122757,2.2664993153811048
2004,A807,,,,
2004,A901,983.60000000000184,1353.6798652064031,26.203889845094686,1.8548938611589194
2004,A902,864.60000000000093,1315.0417515274942,24.195030491760694,2.9640197223303537
2004,A903,1460.8000000000079,,24.440489317711972,1.4235929244199377
2004,A904,1517.2000000000032,1376.1583113456466,25.322310051911295,0.782031618688063
2004,A905,1618.6000000000056,1373.9975806451619,23.922378034409583,1.4952510016497769
2004,A906,2784.8000000000006,1435.2274734260038,25.034767720579868,1.5930601529505732
2004,A907,1329.0000000000036,1426.6964618249533,25.28436002737854,2.1649212867898657
2005,A001,1637.8000000000059,6467.14367176633,21.267114957314917,2.54383769878391
2005,A002,1536.8000000000056,1320.4253628196279,23.922101547651362,1.3290943600867688
2005,A003,893.8000000000003,1455.7574690770712,22.80320958083831,2.1477479635840897
2005,A009,1635.6000000000054,1395.2837502868933,27.198673420164123,1.9390014471780093
2005,A010,1007.2000000000014,1469.1287918486169,25.8460452406254,1.7512680258577846
2005,A101,691.00000000000034,1415.0623188405841,28.412657647328533,1.2261637239165313
2005,A201,2673.6000000000008,13871.039871554709,26.942082629396495,1.0981207028265851
2005,A202,2029.6000000000122,13871.353976802024,26.544273127753311,2.3519579050416128
2005,A203,1357.6000000000035,15512.624456148355,27.331089837997002,2.3124153166421264
2005,A301,2376.1999999999994,1737.2238547968882,25.961408775981457,2.040969010175766
2005,A302,39.599999999999994,915.73541666666654,27.654258373205735,5.3185149469623969
2005,A303,1601.6000000000122,13166.345228548507,26.062601914214873,2.8039702233250634
2005,A304,1496.6000000000074,15269.152457996262,25.69985781027831,4.8599756196668
2005,A305,892.20000000000073,15777.853092783513,27.25463420819073,3.0917839482693066
2005,A306,120.80000000000011,10776.347198641759,28.003680884676175,2.931248025276469
2005,A307,436.99999999999955,14449.789760348584,26.874386758752127,3.8231602762562455
2005,A308,836.80000000000268,14111.229394812679,27.234455047714775,3.9001632345555075
2005,A309,896.20000000000562,1549.9266467065904,23.535144548937627,3.3587716242888606
2005,A310,1126.4000000000071,992.20355758266919,22.5373466714302,4.5725735381683688
2005,A311,637.19999999999993,1474.447641196015,28.356131868131868,1.5118974358974355
2005,A312,0.0,894.00582822085914,28.320191857744547,1.6901155933003069
2005,A401,1869.0000000000102,1341.0573138297884,27.682545407703273,1.8351683937823811
2005,A402,190.79999999999998,1607.6908345752611,6.7771840542832926,1.7908708234675061
2005,A404,80.200000000000045,1719.9614096301459,22.827453054747398,3.1882275132275093
2005,A405,,,26.31701475912001,2.4251748251748251
2005,A406,1008.400000000003,1483.4183449074078,24.473323239969659,3.0131566994700982
2005,A407,812.00000000000239,10024.247609942651,20.989597402597465,2.7609401376444636
2005,A408,772.00000000000114,11571.962923159606,25.226225521566604,2.1824267246896145
2005,A409,784.2000000000013,15058.445497630337,26.69745925830874,3.5445784678557666
2005,A410,1853.0000000000116,8147.0603703703546,24.032141882673866,1.959420289855073
2005,A412,962.40000000000327,9275.9085783326536,24.305021134879006,2.6303189445369526
2005,A502,2161.4000000000078,1212.449771092213,18.333657109420713,2.4290579286132159
2005,A505,1377.0000000000048,17341.547349343022,21.324142926122697,2.7756156446161371
2005,A506,1025.6000000000035,17483.507330695775,23.08289048919794,2.0482493171095135
2005,A507,983.600000000002,1739.4648917495585,22.648808596791781,2.2811370716510933
2005,A508,1104.8000000000034,16465.643454668756,24.617613498421928,1.9943176299174437
2005,A509,1620.4000000000128,1275.7056533827588,15.210265337975795,1.5284822286263231
2005,A510,212.39999999999989,1282.2013861386135,19.658881578947334,1.2447916666666694
2005,A601,195.59999999999971,649.66253436313491,23.759565440987366,1.8463615325276397
2005,A602,1134.2000000000039,664.39854420328163,22.460002581311304,3.283671098489739
2005,A603,1777.2000000000098,573.25771206615855,23.139456208495236,0.90620366757705828
2005,A604,1196.8000000000043,1331.7364965145046,23.487147409418068,
2005,A702,1381.600000000004,1379.546841009025,23.452615656120127,3.6730332829046897
2005,A703,539.99999999999932,1317.342043795622,21.459251471825041,2.9889402859545804
2005,A704,1280.8000000000034,1392.296786389415,24.697361413701259,1.5720164609053446
2005,A705,1353.8000000000027,1372.2961645746118,22.007450370724744,1.3387181633385157
2005,A706,,,,
2005,A707,1067.4000000000028,1352.7561114918942,23.651342241483118,2.2991693752257123
2005,A708,1818.0000000000064,1443.9686706746852,21.218543907339491,2.2501240988062872
2005,A709,393.99999999999972,1394.7488163265316,23.571158179360097,3.1203695358269523
2005,A801,1117.0000000000041,1199.7776761207681,20.107074474698546,1.6286247202188511
2005,A802,668.40000000000066,1151.5503332164176,16.666145007923912,4.4974608212656229
2005,A803,1352.4000000000053,1234.6732786137702,19.687865055387672,2.3654204431017072
2005,A804,1193.400000000003,1214.800085984524,17.879654014975536,3.533707865168541
2005,A805,1198.4000000000028,1196.858470335955,18.002788289185485,3.7779725154351715
2005,A806,982.60000000000184,1117.2923408845725,19.976650038372945,2.4916171110684795
2005,A807,964.80000000000189,1006.5261732851983,16.090124911619121,1.9702127659574467
2005,A901,1113.4000000000026,9350.3319623971674,26.496162609425632,1.930111524163568
2005,A902,1369.0000000000045,8765.425334108073,24.685451505016722,3.1304945054945028
2005,A903,1755.000000000007,,24.783506757564904,1.489965315153694
2005,A904,1.4,7866.7698504027658,25.616115554494442,2.387489554733204e-05
2005,A905,186.99999999999906,1474.3851351351352,24.375599582898936,1.4206465067778915
2005,A906,23.999999999999993,1474.0248447204972,25.4392961876833,1.6403422982885083
2005,A907,1100.400000000004,9147.8519924098619,25.732052505966589,2.2382458233890223
2006,A001,1580.2000000000064,1429.4493471409255,20.887773442119006,2.3721426867096076
2006,A002,1651.60000000001,1178.1303824091729,24.494192399049982,1.1707059810619695
2006,A003,1499.4000000000062,1483.8690864418134,22.120450236966683,1.705752212389386
2006,A009,2064.0000000000045,1348.7467683204361,26.818741058655103,1.7126940199735292
2006,A010,1366.4000000000033,1538.2481738326387,26.833276870957789,1.638115710600663
2006,A011,573.39999999999975,1471.4623062898786,24.623057706719944,3.0651261553834623
2006,A012,578.4,1371.0933467741947,22.267836257309952,2.6937426900584818
2006,A018,223.99999999999994,1439.7774647887327,26.210965630114558,1.3617021276595742
2006,A019,,,,
2006,A101,2067.4000000000033,1407.6469930069882,28.002425908221763,1.1553088803088822
2006,A201,1983.2000000000046,14415.385351369177,27.326077700904722,1.1095020235790951
2006,A202,1835.2000000000062,16055.281650734441,26.411693346673367,2.1892775953523551
2006,A203,1438.600000000006,17205.90087390762,27.02933276788233,1.4555421201128582
2006,A301,1736.2000000000098,1806.5673121254035,25.800672162333605,2.220190995907231
2006,A302,7.4000000000000021,2093.9068627451015,28.756908212560372,0.016386554621848754
2006,A303,850.60000000000207,10990.401735068395,25.821563493547718,2.9013125820363763
2006,A304,1263.2000000000062,19752.130797000824,26.221763427507046,4.1523878964637282
2006,A305,84.600000000000065,,27.168501170960205,3.3749648711943778
2006,A306,761.20000000000152,16962.615490691762,27.606634281748764,2.7830136224631725
2006,A307,384.19999999999982,20013.655721873478,27.024931039012156,3.7979473684210561
2006,A308,1070.4000000000012,18697.938151658727,26.943750000000026,3.5610270109824933
2006,A309,571.59999999999934,1586.5178707224304,23.71523901965541,3.3775616871277458
2006,A310,937.800000000003,1382.4347507014922,22.584430117990564,4.5011452241715375
2006,A311,1185.2000000000021,1507.2550774924835,27.587481769567347,1.2824222183160461
2006,A312,0.0,1575.0267423014591,27.081670929241298,1.3865742574257434
2006,A313,0.0,2155.1921052631574,26.67450980392157,3.3784313725490192
2006,A401,124.00000000000003,1541.3172251061819,27.241455314009624,2.3964720574461484
2006,A402,488.7999999999995,1557.8824376857979,24.883203755317542,1.5636057287278848
2006,A404,1.6,2001.1537360435191,23.000088836245183,2.8140005957700391
2006,A405,720.39999999999884,1344.2308176100603,24.1661353756987,2.6813698040060254
2006,A406,1060.0000000000055,1413.3056162246451,23.598245824822708,3.0895906291510729
2006,A407,663.3999999999977,14907.097518610457,21.129036354976964,2.7627313337587833
2006,A408,643.19999999999925,16204.185018050495,25.026102102102218,2.2649764578051457
2006,A409,308.99999999999989,13074.031612627996,27.102543186180451,4.0800863723608414
2006,A410,1507.0000000000059,15289.076740318364,23.252987628323179,2.3764461489293645
2006,A412,393.99999999999721,15916.57477182306,23.835963371801295,2.5736699423924048
2006,A502,1253.8000000000086,1260.6023964165731,18.253536203993235,2.439095744680861
2006,A505,1547.6000000000024,17229.067558376813,21.094497290788631,2.4969744644802114
2006,A506,1025.8000000000015,17622.740866802786,22.507048352177076,2.0670656510700018
2006,A507,1521.600000000002,1788.9555103884395,22.372742595714087,2.066186789257193
2006,A508,676.40000000000134,16674.577483099358,24.069720780131878,1.7347163420829854
2006,A509,1805.8000000000131,1301.2550665763922,15.005690567853669,1.5211652363108887
2006,A510,1063.2000000000037,1190.6471314451751,20.097683799609609,0.95200784826684071
2006,A511,1488.000000000005,1081.7780468119438,21.71882202304737,1.0748081463990575
2006,A512,752.60000000000116,1436.4200139958023,22.885640170465017,1.8326176250933535
2006,A513,736.60000000000127,1213.0285509325652,19.173933009184307,2.59049162614803
2006,A514,796.79999999999973,1295.0630648330025,18.824873203719289,2.7346787827557129
2006,A515,561.800000000001,1382.4241128298463,20.075917261758093,2.0014278680452957
2006,A516,831.0,1467.4892604804522,21.362825753704655,2.1854879918242114
2006,A517,587.79999999999961,1275.8125463535221,22.972262272571211,2.2029179539993122
2006,A519,644.99999999999977,1123.5054161490718,23.709118012422348,2.1005715705765349
2006,A520,1020.4000000000004,1459.062393566697,23.31495351239662,2.6311725206611523
2006,A521,901.60000000000036,1283.5561717352402,22.011406649616376,2.3145780051150884
2006,A522,715.80000000000064,1226.5760746606338,23.13078651685392,3.1687640449438224
2006,A523,873.39999999999986,1390.3191237418603,20.935456336178554,2.082042022324357
2006,A524,663.60000000000048,1351.6914689265523,21.413430521091811,2.3311414392059588
2006,A525,768.60000000000093,1412.6819628647218,21.863161764705897,2.5805514705882335
2006,A527,845.40000000000089,1197.4049881235164,22.383569778950825,1.915737380402508
2006,A528,825.00000000000227,1337.5148837209322,21.637396762471063,2.6168814007267991
2006,A530,443.20000000000005,1194.5006607929517,20.7456692913386,1.2902887139107611
2006,A531,197.39999999999992,1301.2123115577895,19.445937961595249,1.0836041358936468
2006,A538,59.200000000000017,1758.6628571428566,24.756687898089176,1.7245222929936306
2006,A601,79.400000000000091,667.22075919335714,23.579412110523233,1.7591459074733116
2006,A602,543.79999999999973,1194.6245666666691,20.29955217196601,3.5904789948959581
2006,A603,469.59999999999974,947.41379600420771,23.416877311960587,0.9642093623295237
2006,A604,1223.8000000000022,1362.3119164072968,23.23664448669194,
2006,A606,251.79999999999993,1465.7207860922147,22.932889079965605,4.50975924333621
2006,A607,476.59999999999923,1310.8401526717566,23.816476774759046,3.6948290972830882
2006,A608,389.39999999999975,1328.366393442622,23.526576385950079,3.2061646851607226
2006,A609,690.0,1277.3370311252986,22.443547651618761,2.0967624259005824
2006,A610,677.80000000000132,1110.6463362068955,14.547257105089235,5.4343915343915361
2006,A611,461.19999999999959,1288.7961321514902,22.537267080745362,1.767346938775511
2006,A612,535.39999999999986,1279.590222772279,24.79115789473688,2.3214035087719349
2006,A614,667.00000000000034,1244.939729119639,24.517815344603374,3.2194408322496759
2006,A615,525.79999999999961,1134.2391025641048,24.625018450184481,1.7141697416974175
2006,A616,662.39999999999975,1365.1391011235951,24.377388535031812,2.8902547770700622
2006,A617,629.7999999999995,1407.9690045248869,24.408847867600233,1.4274347549331652
2006,A618,902.60000000000093,1053.4795092024542,19.085622775800722,1.0824911032028453
2006,A619,201.2,1261.9988200589974,24.702816901408461,1.6281690140845069
2006,A701,741.0,1121.0776291512914,19.821561435682391,2.362824207492793
2006,A702,1260.6000000000022,1423.9163043478241,23.653827949355087,3.4433888228299647
2006,A703,1609.4000000000071,1332.5616801930257,21.787753408417377,2.5704396520910278
2006,A704,1455.0000000000089,1458.5898092031391,24.723216401991088,1.4981777036684167
2006,A705,1135.0000000000014,1411.4319531953172,21.715471250740947,0.30356121962839538
2006,A706,475.99999999999915,1186.6270202020194,15.699502487562164,1.5268188302425114
2006,A707,797.80000000000257,1371.2792693859228,23.712974383301685,2.0499225360505346
2006,A708,2045.6000000000051,1452.9558295964171,21.194031090542332,2.1852373002623433
2006,A709,1121.800000000002,1437.2473012318005,23.803640282600881,2.8249578820698011
2006,A710,443.39999999999986,1486.4162406015046,26.313127753303991,2.0058219178082171
2006,A711,2.6,1696.207142857143,20.101333333333336,2.7140939597315437
2006,A712,721.59999999999968,1225.7573861021619,20.927035996936496,1.8483022721470497
2006,A713,511.79999999999961,1501.1794018058683,20.766244859221747,3.0080670673837382
2006,A714,521.3999999999993,1399.8042850264853,19.645748344370912,3.2564917859035463
2006,A715,152.99999999999926,1437.4124662709119,19.260332829046902,3.0215128593040887
2006,A716,646.60000000000025,1502.0724381625437,23.28584010840105,4.0453590785908045
2006,A717,562.79999999999961,1448.3907936507944,26.10106689734716,2.4325930199019337
2006,A718,499.99999999999955,1503.9639175257716,23.658230027548246,2.3121212121212253
2006,A719,337.4,1603.9635809987803,27.114948096885847,1.5885121107266429
2006,A720,503.19999999999959,1477.2046384720345,26.00214888718342,1.3090560245587104
2006,A721,361.59999999999985,1507.4539138943248,25.57881404720781,2.5720207253886018
2006,A722,261.19999999999987,1572.6032098765418,27.104314002828858,1.4424328147100458
2006,A723,273.39999999999981,1558.6913829787209,27.600244947948568,2.0978567054500865
2006,A724,496.39999999999981,1467.6369318181837,27.751825752722642,1.8679051889814213
2006,A725,0.0,1524.4352187028678,21.616334661354578,3.7322266489597147
2006,A726,456.99999999999937,1601.0409191994072,25.076344086021496,2.2853333333333281
2006,A727,557.79999999999984,1485.9272796352589,23.029924745462615,2.661620185922974
2006,A728,156.19999999999996,1256.3708860759491,23.442750929368035,2.092936802973977
2006,A729,113.60000000000007,1376.5109756097545,25.656708407871236,1.9166368515205721
2006,A730,70.800000000000011,1562.6076923076923,23.433680555555544,1.59861111111111
2006,A731,39.0,1530.1791878172589,26.392378048780486,1.8429878048780479
2006,A732,21.999999999999993,1399.3624161073822,24.122834645669293,2.53818897637795
2006,A801,1043.4000000000033,1222.2461295418593,20.054343065693487,1.5793238608525217
2006,A802,1057.000000000002,1209.7748358398678,18.286510684015628,4.3998280520756534
2006,A803,1244.4000000000015,1242.3191628515438,19.384654884165265,2.2465914546327461
2006,A804,1331.4000000000028,1230.5636165577328,17.520875420875445,3.449623777276158
2006,A805,1631.8000000000025,1310.9279790484477,19.759864107760254,3.4074655482324756
2006,A806,1108.6000000000035,1226.2507652460554,21.480677834047622,2.258533071381795
2006,A807,735.20000000000744,1097.6292487860592,17.168666972056819,2.33635106055949
2006,A808,636.0,1219.5806851311943,17.705866087299981,3.1481927710843522
2006,A809,478.79999999999961,1699.1038259564882,23.029762438368437,3.808471537427168
2006,A810,301.59999999999991,1538.4420574886531,24.928477443609012,1.5113721804511298
2006,A812,826.20000000000027,1342.5137904168303,16.434407894736847,4.2883771929824661
2006,A813,327.59999999999957,1525.033436532507,21.555576036866363,3.0726267281106021
2006,A817,557.39999999999941,1100.2426787252357,20.066073080481047,1.1412812210915795
2006,A818,779.20000000000107,1359.1687724014371,18.749975621648026,1.9619210141394472
2006,A819,616.39999999999975,1279.215609756096,16.978061716489826,1.8234329797492779
2006,A820,236.4,1543.1004878048789,24.964493480441323,3.02417251755266
2006,A821,150.19999999999996,1513.2326693227085,24.367794632438759,3.2529754959159849
2006,A822,135.60000000000002,1347.5227272727275,23.061835748792273,1.9623188405797094
